问题发生时间,平台名称,所在地区,上线时间,出问题原因
2015-06-20,一禾网,广东省深圳市,2015-03-22,平台失联
2015-06-20,百e贷,甘肃省兰州市,2014-03-20,平台失联
2015-06-20,久盈投资,浙江省湖州市,2014-08-29,平台失联
2015-06-20,亿贷网,山东省潍坊市,2014-08-19,提现困难
2015-06-19,坤玺金融,江西省南昌市,2014-08-11,提现困难
2015-06-19,嘉润财富,山东省滨州市,2015-04-09,提现困难
2015-06-19,巢商金融,安徽省合肥市,2015-01-20,提现困难
2015-06-19,钱茂财富,安徽省合肥市,2015-04-09,提现困难
2015-06-18,融和创鑫,山东省潍坊市,2014-10-14,提现困难
2015-06-18,融创财富,山东省潍坊市,2015-05-27,平台失联
2015-06-18,助行投资,吉林省长春市,2015-03-20,平台失联
2015-06-18,弘文贷,山东省滨州市,2015-05-25,提现困难
2015-06-18,裕德财富,山东省潍坊市,2014-11-27,平台失联
2015-06-18,财富联成,山东省青岛市,2014-09-17,提现困难
2015-06-18,胜达易贷,山东省滨州市,2015-04-20,暂停运营
2015-06-17,如丰电子财富,山东省济南市,2015-03-19,平台失联
2015-06-17,泰堃财富,上海市,2014-12-18,警方介入
2015-06-17,卡趣网,浙江省杭州市,2014-01-01,提现困难
2015-06-16,得利宝,广东省深圳市,2014-07-15,提现困难
2015-06-15,盈通易贷,广东省深圳市,2014-01-13,平台失联
2015-06-15,美冠信投,山东省泰安市,2013-07-10,提现困难
2015-06-15,小石头理财,广东省广州市,2015-01-07,暂停运营
2015-06-15,金地信投,山东省济南市,2015-04-09,平台失联
2015-06-14,小麦创投,广东省东莞市,2015-01-01,暂停运营
2015-06-14,乔赢财富,浙江省宁波市,2015-03-16,提现困难
2015-06-13,速可贷,北京市,2012-11-01,提现困难
2015-06-12,中海融通,山西省临汾市,2015-03-14,提现困难
2015-06-12,英大创投,河北省石家庄市,2015-03-14,平台失联
2015-06-11,起点贷,湖北省宜昌市,2013-06-07,提现困难
2015-06-10,中山投资,浙江省舟山市,2015-03-12,提现困难
2015-06-10,武汉贷,湖北省武汉市,2014-06-15,提现困难
2015-06-10,聚来融,浙江省宁波市,2015-03-12,平台失联
2015-06-10,赢城创投,山东省莱芜市,2015-03-12,提现困难
2015-06-10,壹视财富,上海市,2015-03-18,提现困难
2015-06-10,汇纳财富,云南省昆明市,2015-04-18,提现困难
2015-06-09,骏宝威,河北省石家庄市,2015-03-11,平台失联
2015-06-09,西部网贷,陕西省西安市,2015-05-20,暂停运营
2015-06-09,元一投资,广东省深圳市,2015-03-11,平台失联
2015-06-08,坤隆投资,四川省南充市,2015-03-10,平台失联
2015-06-08,德利创投,广东省深圳市,2015-03-10,提现困难
2015-06-08,富源财富,山东省泰安市,2015-03-10,平台失联
2015-06-08,徽鑫所,安徽省合肥市,2015-03-10,暂停运营
2015-06-06,安融网,广东省珠海市,2015-03-08,平台失联
2015-06-06,银际财富,浙江省杭州市,2015-03-08,平台失联
2015-06-06,好优贷,重庆市,2013-07-01,提现困难
2015-06-06,天天聚财,重庆市,2014-04-28,提现困难
2015-06-06,莱商贷,山东省莱芜市,2013-07-29,提现困难
2015-06-06,银钱树,广东省深圳市,2014-08-12,暂停运营
2015-06-06,华南城贷,广东省深圳市,2014-01-03,提现困难
2015-06-06,鸿利财富,山东省莱芜市,2015-03-08,提现困难
2015-06-06,新锐创投,山东省潍坊市,2015-03-08,提现困难
2015-06-06,益达易贷,山东省滨州市,2015-03-08,提现困难
2015-06-06,亿鑫创投,山东省滨州市,2015-03-08,提现困难
2015-06-06,优利网,上海市,2015-03-08,平台失联
2015-06-06,鑫联创投,山东省潍坊市,2015-03-08,提现困难
2015-06-05,弘桥投资,浙江省宁波市,2015-03-07,提现困难
2015-06-05,百泓财富,北京市,2015-03-07,平台失联
2015-06-04,合泽财富,广东省广州市,2015-04-07,提现困难
2015-06-04,微通贷,上海市,2014-05-01,平台失联
2015-06-03,永恒财富,北京市,2013-12-24,提现困难
2015-06-03,中安财富,北京市,2015-03-05,提现困难
2015-06-02,徽商金融,安徽省合肥市,2014-10-23,暂停运营
2015-06-02,良渚财富,浙江省杭州市,2014-07-16,平台失联
2015-06-02,鑫华创投,山东省潍坊市,2015-03-04,提现困难
2015-06-02,金鑫创投,浙江省杭州市,2014-08-01,提现困难
2015-06-01,昊天财富,河北省石家庄市,2014-11-20,平台失联
2015-06-01,惠龙贷,四川省成都市,2015-02-02,暂停运营
2015-06-01,厚金资产,安徽省合肥市,2015-03-03,
2015-05-30,中诚财富,河南省郑州市,2015-03-01,提现困难
2015-05-27,瑞贷通,江苏省其他,2013-08-15,提现困难
2015-05-27,众人贷 深圳,广东省深圳市,2015-11-09,平台失联
2015-05-27,百凯祺,广东省梅州市,2015-02-26,提现困难
2015-05-27,九问贷,四川省成都市,2014-06-01,警方介入
2015-05-27,众人贷,河南省郑州市,2014-03-14,平台失联
2015-05-27,卓信财富,山东省滨州市,2015-05-01,提现困难
2015-05-27,金喜财富,安徽省合肥市,2014-08-01,提现困难
2015-05-27,群润贷,福建省福州市,2015-05-01,平台失联
2015-05-27,丰彩投,湖南省长沙市,2015-05-01,平台失联
2015-05-27,鑫宝鼎,山西省晋中市,2015-02-26,平台诈骗
2015-05-26,徽瑞贷,安徽省合肥市,2015-02-25,平台失联
2015-05-26,建辉贷,湖南省长沙市,2015-02-06,
2015-05-26,凯祥财富,山东省东营市,2015-04-09,平台失联
2015-05-26,惠信财富,浙江省温州市,2013-09-29,提现困难
2015-05-24,迪丰资本,上海市,2015-02-23,平台失联
2015-05-24,渤海金融,山东省东营市,2015-02-23,平台失联
2015-05-24,万钧财富,湖北省武汉市,2015-02-23,平台失联
2015-05-24,中桂联投资,北京市东城区,2015-02-23,平台失联
2015-05-24,星光资本,安徽省合肥市,2015-02-23,提现困难
2015-05-23,宝翔投资,江西省九江市,2015-05-18,平台失联
2015-05-22,众和贷,内蒙古包头市,2014-01-09,暂停运营
2015-05-20,汉商贷,湖北省武汉市,2013-10-01,平台清盘
2015-05-20,百利财富,福建省福州市,2015-02-19,平台失联
2015-05-20,中融易联,山东省济南市,2015-01-05,提现困难
2015-05-19,聚鑫贷,山东省临沂市,2015-04-03,平台失联
2015-05-19,裕滨财富,山东省滨州市,2015-02-18,平台失联
2015-05-19,汇银财富,辽宁省大连市,2015-02-18,平台失联
2015-05-19,新双贷,山东省莱芜市,2014-06-06,平台失联
2015-05-19,宜企贷,山东省青岛市,2014-08-01,暂停运营
2015-05-18,时诗运,上海市,2015-02-17,平台失联
2015-05-18,聚铢投资,四川省成都市,2015-02-17,平台失联
2015-05-18,鑫潮创投,吉林省长春市,2015-02-17,平台失联
2015-05-18,富弘易贷,山东省东营市,2015-02-17,平台失联
2015-05-17,益远赢,内蒙古呼和浩特市,2014-10-22,平台失联
2015-05-17,弘宇信投,山东省东营市,2015-02-16,平台失联
2015-05-17,润恒贷,河南省郑州市,2014-09-18,平台失联
2015-05-17,中金在线-湖南,湖南省长沙市,2015-02-16,平台失联
2015-05-17,品胜财富,山东省济南市,2014-11-28,提现困难
2015-05-15,克克贷,北京市,2014-07-16,提现困难
2015-05-15,荣盛贷,山东省青岛市,2015-02-14,平台失联
2015-05-15,创盛财富,浙江省宁波市,2015-01-20,提现困难
2015-05-15,美好时贷,上海市,2014-02-24,平台失联
2015-05-14,浩万投资,河北省石家庄市,2015-04-03,平台失联
2015-05-14,19贷,北京市,2014-10-09,平台失联
2015-05-14,盛赢资本,湖北省宜昌市,2015-02-13,平台失联
2015-05-14,力元投资,上海市,2015-02-13,平台失联
2015-05-13,利德丰财富,山东省青岛市,2015-02-12,平台失联
2015-05-13,银达金融,湖南省长沙市,2015-02-09,提现困难
2015-05-12,三五八创投,山东省潍坊市,2014-12-24,平台失联
2015-05-12,中庚财富,安徽省合肥市,2015-02-11,提现困难
2015-05-12,天源财富,河北省唐山市,2004-12-14,平台失联
2015-05-12,成峰创投,江苏省常州市,2015-04-06,平台失联
2015-05-11,通灵创投,山东省淄博市,2015-02-10,平台失联
2015-05-09,金中信,宁夏银川市,2015-02-08,平台失联
2015-05-09,顺祥投资,河北省石家庄市,2015-02-08,平台诈骗
2015-05-09,易建财富,山东省菏泽市,2015-03-12,平台失联
2015-05-07,光华永贷,重庆市万州区,2015-02-06,提现困难
2015-05-05,浩亚达,上海市,2014-08-18,平台失联
2015-05-05,苏米计划,江苏省南京市,2015-02-04,提现困难
2015-05-05,通融易贷,广东省广州市,2012-03-29,提现困难
2015-05-05,康意和,浙江省宁波市,2014-07-28,平台失联
2015-05-04,汇丰恒创投,陕西省西安市,2015-02-03,平台失联
2015-05-04,幸汇财富,北京市,2015-02-03,平台失联
2015-05-01,宏升投资,广东省广州市,2015-04-07,平台失联
2015-04-30,尊荣财富,江西省九江市,2014-10-22,提现困难
2015-04-29,锦盛财富,浙江省宁波市,2015-01-29,平台失联
2015-04-29,亿豪商贷,浙江省其他,2015-01-29,警方介入
2015-04-29,信安财富,北京市,2015-01-29,平台失联
2015-04-29,融金通,浙江省温州市,2013-04-16,提现困难
2015-04-26,融邦贷,广东省深圳市,2014-12-18,提现困难
2015-04-26,峰诺贷,山东省菏泽市,2015-01-26,提现困难
2015-04-25,金誉丰,重庆市,2015-01-25,暂停运营
2015-04-24,惠民财富,广东省惠州市,2015-01-24,暂停运营
2015-04-24,温州顺顺贷,浙江省温州市,2015-01-24,警方介入
2015-04-24,惠民理财,山东省泰安市,2015-01-24,提现困难
2015-04-23,众力投融,广西南宁市,2015-01-23,平台诈骗
2015-04-23,广发贷,山东省青岛市,2014-10-22,提现困难
2015-04-22,聚米立方,云南省昆明市,2014-07-15,平台诈骗
2015-04-22,风瑞投资,上海市,2015-04-20,平台失联
2015-04-22,爱增宝,上海市,2014-06-21,平台诈骗
2015-04-20,资本密码,广东省深圳市,2014-10-10,平台失联
2015-04-20,嘉融贷,广西南宁市,2015-03-30,平台失联
2015-04-20,沪易贷,安徽省合肥市,2014-05-26,提现困难
2015-04-20,君孚财富,湖南省长沙市,2014-10-10,提现困难
2015-04-17,融讯网,福建省福州市,2014-02-10,提现困难
2015-04-17,安泰创投,四川省自贡市,2015-04-11,提现困难
2015-04-17,信诚创投,山东省滨州市,2015-01-17,提现困难
2015-04-17,宏图创投,山东省潍坊市,2015-01-17,平台失联
2015-04-17,鑫益贷,山东省滨州市,2015-01-17,平台失联
2015-04-17,龙泰财富,山东省滨州市,2015-01-07,平台失联
2015-04-15,盈聚贷,山东省东营市,2015-04-08,提现困难
2015-04-15,惠金创投,江西省南昌市,2015-03-06,平台失联
2015-04-15,e云贷,北京市东城区,2013-08-01,暂停运营
2015-04-14,足鞋贷,广东省惠州市,2015-01-14,警方介入
2015-04-14,鸿湘堂,湖南省长沙市,2015-01-14,提现困难
2015-04-14,源泰易贷,山东省滨州市,2015-01-14,平台失联
2015-04-14,煐特投资,陕西省西安市,2015-04-08,平台失联
2015-04-14,融信达投资,山西省长治市,2015-04-07,提现困难
2015-04-14,民间财富网,广东省广州市,2014-12-17,提现困难
2015-04-14,连连贷,广东省深圳市,2013-07-08,提现困难
2015-04-13,旺欣贷,浙江省宁波市,2014-11-28,提现困难
2015-04-13,敬友财富,山东省德州市,2015-04-02,平台失联
2015-04-10,鹏飞财富,山东省潍坊市,2015-01-10,平台失联
2015-04-08,钱布贷,山东省临沂市,2015-01-08,提现困难
2015-04-08,凌云创投,山东省滨州市,2015-01-08,平台失联
2015-04-07,至鼎财富,山东省滨州市,2015-01-07,平台失联
2015-04-07,鑫发创投,河北省邯郸市,2015-04-01,平台失联
2015-04-05,德亨在线,河南省郑州市,2015-01-05,平台失联
2015-04-05,零花钱,贵州省贵阳市,2015-03-25,暂停运营
2015-04-05,众利创投,湖北省武汉市,2015-01-05,提现困难
2015-04-03,万晶聚金融,广东省深圳市,2015-01-03,平台失联
2015-04-03,汪达财富,安徽省合肥市,2015-01-03,提现困难
2015-04-02,晨升投资,云南省昆明市,2015-01-02,平台失联
2015-04-02,鼎合资本,江苏省苏州市,2015-01-02,跑路平台
2015-04-02,兴飞财富,安徽省合肥市,2014-11-29,提现困难
2015-04-02,鸿利贷,广东省深圳市,2014-06-13,平台失联
2015-04-01,无棣盛世,山东省滨州市,2015-01-01,提现困难
2015-04-01,招商加盟贷,广东省深圳市,2014-08-18,提现困难
2015-03-31,亿润贷,山东省潍坊市,2014-12-31,提现困难
2015-03-30,鑫广顺,广东省深圳市,2014-12-30,平台失联
2015-03-30,全家福,广东省深圳市,2014-12-11,平台诈骗
2015-03-30,荣京贷,广东省深圳市,2014-12-30,平台失联
2015-03-30,惠通贷,云南省昆明市,2014-12-30,提现困难
2015-03-28,软银赛富,北京市 北京市,2014-12-28,平台诈骗
2015-03-27,点道投资,贵州省贵阳市,2014-12-27,平台失联
2015-03-27,善富资本,湖南省衡阳市,2014-12-27,平台失联
2015-03-27,盈金创富,广东省广州市,2014-12-27,跑路平台
2015-03-27,乾韵财富,山东省德州市,2014-12-27,平台失联
2015-03-26,天之浩投资,云南省昆明市,2014-12-26,平台失联
2015-03-26,欧亿投资,云南省昆明市,2014-12-26,跑路平台
2015-03-26,闽台贷,福建省泉州市,2014-12-26,提现困难
2015-03-25,鲁滨易投,河北省沧州市,2014-12-25,平台失联
2015-03-25,金政创投,山东省聊城市,2014-12-25,跑路平台
2015-03-25,双富贷,浙江省其他,2014-09-23,提现困难
2015-03-24,智慧树金融,广东省深圳市,2014-12-24,平台失联
2015-03-23,兴民财富,山东省德州市,2014-12-23,跑路平台
2015-03-22,鼎力贷,北京市,2015-03-03,跑路平台
2015-03-22,淘金贷,甘肃省其他,2015-03-03,平台诈骗
2015-03-22,安泰卓越,北京市,2015-03-03,平台诈骗
2015-03-22,龙途理财,广西柳州市,2014-11-03,提现困难
2015-03-22,亿峰借贷,浙江省其他,2015-03-03,跑路平台
2015-03-22,优易贷,江苏省其他,2015-03-03,平台诈骗
2015-03-22,学生借贷网,北京市,2015-03-03,跑路平台
2015-03-22,空中贷,江苏省其他,2015-03-03,跑路平台
2015-03-22,贝尔创投,江苏省苏州市,2015-03-03,平台诈骗
2015-03-22,众贷邦,上海市,2015-03-03,暂停运营
2015-03-22,及时贷,广东省其他,2015-03-03,跑路平台
2015-03-22,恋贷网,辽宁省其他,2015-03-03,暂停运营
2015-03-22,天使计划,云南省其他,2015-03-03,平台诈骗
2015-03-22,给力贷,广西其他,2015-03-03,暂停运营
2015-03-21,祥富春投资广东,广东省深圳市,2014-12-21,平台失联
2015-03-21,祥富春投资上海,上海市,2014-12-21,平台失联
2015-03-20,诺贷投资,四川省成都市,2014-12-20,平台失联
2015-03-19,可投可贷,山东省济南市,2014-08-01,提现困难
2015-03-18,邦融理财,四川省成都市,2014-12-18,平台失联
2015-03-18,共赢在线,山东省青岛市,2014-02-03,平台失联
2015-03-18,阳光快贷,广东省深圳市,2014-11-04,平台失联
2015-03-16,锐忻投资,陕西省西安市,2014-12-16,暂停运营
2015-03-16,佰信投,山东省东营市,2015-01-04,平台失联
2015-03-14,环球财富,上海市,2014-12-14,平台失联
2015-03-14,机智投,天津市,2014-08-06,提现困难
2015-03-14,凤城贷,山东省滨州市,2014-12-14,平台失联
2015-03-13,盛泰投资,陕西省西安市,2014-12-13,平台失联
2015-03-13,贷宝宝,北京市,2014-12-13,平台失联
2015-03-12,启隆信投,山东省济南市,2014-12-12,提现困难
2015-03-12,亿德汇富,安徽省合肥市,2014-11-17,提现困难
2015-03-12,万家创投,北京市,2014-12-12,平台失联
2015-03-11,点滴聚财,山东省青岛市,2014-10-20,提现困难
2015-03-11,富莱而金融,北京市 北京市,2014-08-20,平台失联
2015-03-09,汇泉贷,山东省济南市,2014-03-17,暂停运营
2015-03-09,大佳创投,广东省深圳市,2014-12-09,跑路平台
2015-03-09,展翔投资,山东省淄博市,2014-12-09,提现困难
2015-03-09,金兴贷,山东省滨州市,2014-12-09,平台失联
2015-03-09,三人贷,四川省成都市,2014-12-09,暂停运营
2015-03-07,人人金融,广东省深圳市,2014-12-07,平台失联
2015-03-06,安贷创投,浙江省杭州市,2014-12-06,提现困难
2015-03-06,钱客金融,北京市,2014-12-06,平台失联
2015-03-05,益宝贷,北京市,2014-12-05,平台失联
2015-03-04,联富金融,广东省广州市,2014-11-11,平台失联
2015-03-03,安农e商,浙江省其他,2014-12-03,提现困难
2015-03-03,民生创投,江苏省淮安市,2013-06-06,提现困难
2015-03-02,盛世财富,湖北省武汉市,2014-08-16,提现困难
2015-03-02,家融合,四川省成都市,2014-07-01,平台失联
2015-03-02,八陆融通,四川省成都市,2014-01-20,平台失联
2015-03-02,易通投资,山东省菏泽市,2014-12-02,提现困难
2015-03-02,好收易,北京市 北京市,2014-06-28,提现困难
2015-03-01,亿谷财富,浙江省衢州市,2014-12-01,提现困难
2015-03-01,易网贷,山东省莱芜市,2012-07-01,提现困难
2015-02-28,联帮贷,江苏省苏州市,2013-08-25,平台失联
2015-02-28,贷投帮帮,河北省石家庄市,2011-04-12,暂停运营
2015-02-28,聚散贷,福建省厦门市,2014-11-30,平台失联
